count,action_taken,county_name,state_name,race
12,1,McCormick County,South Carolina,1
22,3,McCormick County,South Carolina,1
44,1,Newberry County,South Carolina,1
59,3,Newberry County,South Carolina,1
40,1,Oconee County,South Carolina,1
21,3,Oconee County,South Carolina,1
198,1,Orangeburg County,South Carolina,1
286,3,Orangeburg County,South Carolina,1
82,1,Pickens County,South Carolina,1
36,3,Pickens County,South Carolina,1
1916,1,Richland County,South Carolina,1
1154,3,Richland County,South Carolina,1
13,1,Saluda County,South Carolina,1
23,3,Saluda County,South Carolina,1
514,1,Spartanburg County,South Carolina,1
346,3,Spartanburg County,South Carolina,1
307,1,Sumter County,South Carolina,1
286,3,Sumter County,South Carolina,1
24,1,Union County,South Carolina,1
26,3,Union County,South Carolina,1
45,1,Williamsburg County,South Carolina,1
120,3,Williamsburg County,South Carolina,1
698,1,York County,South Carolina,1
284,3,York County,South Carolina,1
2,1,Beadle County,South Dakota,1
3,1,Bennett County,South Dakota,1
1,3,Bennett County,South Dakota,1
1,1,Brookings County,South Dakota,1
3,3,Brookings County,South Dakota,1
9,1,Brown County,South Dakota,1
3,3,Brown County,South Dakota,1
4,1,Brule County,South Dakota,1
1,1,Buffalo County,South Dakota,1
2,1,Butte County,South Dakota,1
1,1,Charles Mix County,South Dakota,1
2,3,Charles Mix County,South Dakota,1
1,3,Clay County,South Dakota,1
6,1,Codington County,South Dakota,1
3,3,Codington County,South Dakota,1
2,1,Corson County,South Dakota,1
3,3,Corson County,South Dakota,1
2,1,Custer County,South Dakota,1
2,3,Custer County,South Dakota,1
4,1,Davison County,South Dakota,1
2,3,Davison County,South Dakota,1
2,1,Day County,South Dakota,1
1,3,Day County,South Dakota,1
1,1,Dewey County,South Dakota,1
5,3,Dewey County,South Dakota,1
1,1,Edmunds County,South Dakota,1
4,1,Fall River County,South Dakota,1
4,3,Fall River County,South Dakota,1
2,1,Faulk County,South Dakota,1
1,1,Grant County,South Dakota,1
1,1,Haakon County,South Dakota,1
2,1,Hamlin County,South Dakota,1
14,1,Hand County,South Dakota,1
1,1,Hanson County,South Dakota,1
11,1,Hughes County,South Dakota,1
9,3,Hughes County,South Dakota,1
1,1,Hutchinson County,South Dakota,1
2,1,Jackson County,South Dakota,1
2,1,Kingsbury County,South Dakota,1
2,1,Lake County,South Dakota,1
1,3,Lake County,South Dakota,1
7,1,Lawrence County,South Dakota,1
2,3,Lawrence County,South Dakota,1
32,1,Lincoln County,South Dakota,1
4,3,Lincoln County,South Dakota,1
1,1,Lyman County,South Dakota,1
2,3,Lyman County,South Dakota,1
1,3,McPherson County,South Dakota,1
17,1,Meade County,South Dakota,1
5,3,Meade County,South Dakota,1
2,1,Mellette County,South Dakota,1
125,1,Minnehaha County,South Dakota,1
27,3,Minnehaha County,South Dakota,1
2,1,Moody County,South Dakota,1
3,3,Moody County,South Dakota,1
104,1,Pennington County,South Dakota,1
26,3,Pennington County,South Dakota,1
1,1,Perkins County,South Dakota,1
2,1,Potter County,South Dakota,1
2,3,Potter County,South Dakota,1
6,1,Roberts County,South Dakota,1
6,3,Roberts County,South Dakota,1
2,1,Shannon County,South Dakota,1
4,3,Shannon County,South Dakota,1
2,1,Stanley County,South Dakota,1
4,1,Todd County,South Dakota,1
4,3,Todd County,South Dakota,1
1,1,Tripp County,South Dakota,1
1,3,Tripp County,South Dakota,1
1,1,Turner County,South Dakota,1
9,1,Union County,South Dakota,1
3,3,Union County,South Dakota,1
7,1,Walworth County,South Dakota,1
1,3,Walworth County,South Dakota,1
2,1,Yankton County,South Dakota,1
1,3,Yankton County,South Dakota,1
2,1,Ziebach County,South Dakota,1
25,1,,Tennessee,1
43,3,,Tennessee,1
36,1,Anderson County,Tennessee,1
18,3,Anderson County,Tennessee,1
31,1,Bedford County,Tennessee,1
17,3,Bedford County,Tennessee,1
5,1,Benton County,Tennessee,1
3,3,Benton County,Tennessee,1
2,3,Bledsoe County,Tennessee,1
66,1,Blount County,Tennessee,1
36,3,Blount County,Tennessee,1
47,1,Bradley County,Tennessee,1
25,3,Bradley County,Tennessee,1
4,1,Campbell County,Tennessee,1
7,3,Campbell County,Tennessee,1
7,1,Cannon County,Tennessee,1
3,3,Cannon County,Tennessee,1
18,1,Carroll County,Tennessee,1
27,3,Carroll County,Tennessee,1
12,1,Carter County,Tennessee,1
9,3,Carter County,Tennessee,1
21,1,Cheatham County,Tennessee,1
4,3,Cheatham County,Tennessee,1
13,1,Chester County,Tennessee,1
9,3,Chester County,Tennessee,1
4,1,Claiborne County,Tennessee,1
9,3,Claiborne County,Tennessee,1
1,3,Clay County,Tennessee,1
3,1,Cocke County,Tennessee,1
9,3,Cocke County,Tennessee,1
25,1,Coffee County,Tennessee,1
10,3,Coffee County,Tennessee,1
13,1,Crockett County,Tennessee,1
9,3,Crockett County,Tennessee,1
15,1,Cumberland County,Tennessee,1
13,3,Cumberland County,Tennessee,1
1841,1,Davidson County,Tennessee,1
998,3,Davidson County,Tennessee,1
2,1,DeKalb County,Tennessee,1
1,3,DeKalb County,Tennessee,1
8,1,Decatur County,Tennessee,1
4,3,Decatur County,Tennessee,1
28,1,Dickson County,Tennessee,1
11,3,Dickson County,Tennessee,1
32,1,Dyer County,Tennessee,1
23,3,Dyer County,Tennessee,1
105,1,Fayette County,Tennessee,1
79,3,Fayette County,Tennessee,1
1,1,Fentress County,Tennessee,1
2,3,Fentress County,Tennessee,1
17,1,Franklin County,Tennessee,1
8,3,Franklin County,Tennessee,1
50,1,Gibson County,Tennessee,1
42,3,Gibson County,Tennessee,1
13,1,Giles County,Tennessee,1
12,3,Giles County,Tennessee,1
3,1,Grainger County,Tennessee,1
3,3,Grainger County,Tennessee,1
23,1,Greene County,Tennessee,1
17,3,Greene County,Tennessee,1
1,1,Grundy County,Tennessee,1
28,1,Hamblen County,Tennessee,1
26,3,Hamblen County,Tennessee,1
540,1,Hamilton County,Tennessee,1
365,3,Hamilton County,Tennessee,1
1,1,Hancock County,Tennessee,1
1,3,Hancock County,Tennessee,1
43,1,Hardeman County,Tennessee,1
57,3,Hardeman County,Tennessee,1
9,1,Hardin County,Tennessee,1
3,3,Hardin County,Tennessee,1
19,1,Hawkins County,Tennessee,1
9,3,Hawkins County,Tennessee,1
34,1,Haywood County,Tennessee,1
33,3,Haywood County,Tennessee,1
20,1,Henderson County,Tennessee,1
12,3,Henderson County,Tennessee,1
15,1,Henry County,Tennessee,1
11,3,Henry County,Tennessee,1
7,1,Hickman County,Tennessee,1
7,3,Hickman County,Tennessee,1
1,1,Houston County,Tennessee,1
1,3,Houston County,Tennessee,1
8,1,Humphreys County,Tennessee,1
2,3,Humphreys County,Tennessee,1
2,1,Jackson County,Tennessee,1
3,3,Jackson County,Tennessee,1
11,1,Jefferson County,Tennessee,1
6,3,Jefferson County,Tennessee,1
4,1,Johnson County,Tennessee,1
1,3,Johnson County,Tennessee,1
416,1,Knox County,Tennessee,1
208,3,Knox County,Tennessee,1
1,1,Lake County,Tennessee,1
1,3,Lake County,Tennessee,1
28,1,Lauderdale County,Tennessee,1
23,3,Lauderdale County,Tennessee,1
17,1,Lawrence County,Tennessee,1
1,3,Lawrence County,Tennessee,1
1,1,Lewis County,Tennessee,1
2,3,Lewis County,Tennessee,1
13,1,Lincoln County,Tennessee,1
9,3,Lincoln County,Tennessee,1
13,1,Loudon County,Tennessee,1
12,3,Loudon County,Tennessee,1
4,1,Macon County,Tennessee,1
6,3,Macon County,Tennessee,1
229,1,Madison County,Tennessee,1
202,3,Madison County,Tennessee,1
18,1,Marion County,Tennessee,1
9,3,Marion County,Tennessee,1
23,1,Marshall County,Tennessee,1
16,3,Marshall County,Tennessee,1
112,1,Maury County,Tennessee,1
62,3,Maury County,Tennessee,1
22,1,McMinn County,Tennessee,1
25,3,McMinn County,Tennessee,1
11,1,McNairy County,Tennessee,1
15,3,McNairy County,Tennessee,1
6,1,Meigs County,Tennessee,1
3,3,Meigs County,Tennessee,1
15,1,Monroe County,Tennessee,1
11,3,Monroe County,Tennessee,1
780,1,Montgomery County,Tennessee,1
301,3,Montgomery County,Tennessee,1
3,1,Moore County,Tennessee,1
4,1,Morgan County,Tennessee,1
2,3,Morgan County,Tennessee,1
11,1,Obion County,Tennessee,1
13,3,Obion County,Tennessee,1
4,1,Overton County,Tennessee,1
3,3,Overton County,Tennessee,1
1,1,Perry County,Tennessee,1
2,3,Perry County,Tennessee,1
1,1,Pickett County,Tennessee,1
3,1,Polk County,Tennessee,1
1,3,Polk County,Tennessee,1
19,1,Putnam County,Tennessee,1
12,3,Putnam County,Tennessee,1
6,1,Rhea County,Tennessee,1
6,3,Rhea County,Tennessee,1
16,1,Roane County,Tennessee,1
30,3,Roane County,Tennessee,1
50,1,Robertson County,Tennessee,1
46,3,Robertson County,Tennessee,1
780,1,Rutherford County,Tennessee,1
279,3,Rutherford County,Tennessee,1
2,3,Scott County,Tennessee,1
1,1,Sequatchie County,Tennessee,1
1,3,Sequatchie County,Tennessee,1
33,1,Sevier County,Tennessee,1
5,3,Sevier County,Tennessee,1
2918,1,Shelby County,Tennessee,1
2005,3,Shelby County,Tennessee,1
9,1,Smith County,Tennessee,1
5,3,Smith County,Tennessee,1
2,1,Stewart County,Tennessee,1
5,3,Stewart County,Tennessee,1
56,1,Sullivan County,Tennessee,1
27,3,Sullivan County,Tennessee,1
216,1,Sumner County,Tennessee,1
101,3,Sumner County,Tennessee,1
104,1,Tipton County,Tennessee,1
58,3,Tipton County,Tennessee,1
7,1,Trousdale County,Tennessee,1
4,3,Trousdale County,Tennessee,1
1,1,Unicoi County,Tennessee,1
2,3,Unicoi County,Tennessee,1
4,1,Union County,Tennessee,1
1,3,Union County,Tennessee,1
2,1,Van Buren County,Tennessee,1
19,1,Warren County,Tennessee,1
15,3,Warren County,Tennessee,1
83,1,Washington County,Tennessee,1
31,3,Washington County,Tennessee,1
5,1,Wayne County,Tennessee,1
8,1,Weakley County,Tennessee,1
8,3,Weakley County,Tennessee,1
6,1,White County,Tennessee,1
5,3,White County,Tennessee,1
376,1,Williamson County,Tennessee,1
117,3,Williamson County,Tennessee,1
174,1,Wilson County,Tennessee,1
92,3,Wilson County,Tennessee,1
11,1,,Texas,1
233,3,,Texas,1
33,1,Anderson County,Texas,1
42,3,Anderson County,Texas,1
6,1,Andrews County,Texas,1
5,3,Andrews County,Texas,1
60,1,Angelina County,Texas,1
65,3,Angelina County,Texas,1
14,1,Aransas County,Texas,1
5,3,Aransas County,Texas,1
3,1,Archer County,Texas,1
11,1,Atascosa County,Texas,1
15,3,Atascosa County,Texas,1
12,1,Austin County,Texas,1
15,3,Austin County,Texas,1
1,1,Bailey County,Texas,1
3,1,Bandera County,Texas,1
4,3,Bandera County,Texas,1
60,1,Bastrop County,Texas,1
43,3,Bastrop County,Texas,1
4,1,Bee County,Texas,1
4,3,Bee County,Texas,1
1355,1,Bell County,Texas,1
437,3,Bell County,Texas,1
2915,1,Bexar County,Texas,1
1133,3,Bexar County,Texas,1
3,1,Blanco County,Texas,1
2,3,Blanco County,Texas,1
6,1,Bosque County,Texas,1
2,3,Bosque County,Texas,1
146,1,Bowie County,Texas,1
117,3,Bowie County,Texas,1
1195,1,Brazoria County,Texas,1
405,3,Brazoria County,Texas,1
167,1,Brazos County,Texas,1
120,3,Brazos County,Texas,1
2,1,Brewster County,Texas,1
9,1,Brown County,Texas,1
7,3,Brown County,Texas,1
8,1,Burleson County,Texas,1
38,3,Burleson County,Texas,1
12,1,Burnet County,Texas,1
5,3,Burnet County,Texas,1
20,1,Caldwell County,Texas,1
12,3,Caldwell County,Texas,1
19,1,Calhoun County,Texas,1
4,3,Calhoun County,Texas,1
1,1,Callahan County,Texas,1
1,3,Callahan County,Texas,1
48,1,Cameron County,Texas,1
38,3,Cameron County,Texas,1
10,1,Camp County,Texas,1
12,3,Camp County,Texas,1
1,1,Carson County,Texas,1
1,3,Carson County,Texas,1
21,1,Cass County,Texas,1
28,3,Cass County,Texas,1
1,1,Castro County,Texas,1
38,1,Chambers County,Texas,1
24,3,Chambers County,Texas,1
22,1,Cherokee County,Texas,1
25,3,Cherokee County,Texas,1
3,3,Childress County,Texas,1
1,1,Clay County,Texas,1
1,3,Cochran County,Texas,1
1,1,Coleman County,Texas,1
4551,1,Collin County,Texas,1
1030,3,Collin County,Texas,1
1,3,Collingsworth County,Texas,1
6,1,Colorado County,Texas,1
16,3,Colorado County,Texas,1
120,1,Comal County,Texas,1
49,3,Comal County,Texas,1
2,1,Comanche County,Texas,1
2,3,Comanche County,Texas,1
10,1,Cooke County,Texas,1
6,3,Cooke County,Texas,1
123,1,Coryell County,Texas,1
53,3,Coryell County,Texas,1
1,1,Crane County,Texas,1
2,3,Crane County,Texas,1
1,1,Crockett County,Texas,1
2,3,Culberson County,Texas,1
5701,1,Dallas County,Texas,1
2558,3,Dallas County,Texas,1
2,1,Dawson County,Texas,1
1,3,Dawson County,Texas,1
5,1,DeWitt County,Texas,1
9,3,DeWitt County,Texas,1
1,1,Deaf Smith County,Texas,1
2,3,Deaf Smith County,Texas,1
1,1,Delta County,Texas,1
3,3,Delta County,Texas,1
2930,1,Denton County,Texas,1
651,3,Denton County,Texas,1
3,1,Dimmit County,Texas,1
3,3,Dimmit County,Texas,1
1,1,Donley County,Texas,1
4,1,Eastland County,Texas,1
1,3,Eastland County,Texas,1
106,1,Ector County,Texas,1
57,3,Ector County,Texas,1
551,1,El Paso County,Texas,1
212,3,El Paso County,Texas,1
363,1,Ellis County,Texas,1
139,3,Ellis County,Texas,1
3,1,Erath County,Texas,1
5,1,Falls County,Texas,1
16,3,Falls County,Texas,1
8,1,Fannin County,Texas,1
12,3,Fannin County,Texas,1
4,1,Fayette County,Texas,1
6,3,Fayette County,Texas,1
1,1,Floyd County,Texas,1
2,3,Floyd County,Texas,1
5820,1,Fort Bend County,Texas,1
1934,3,Fort Bend County,Texas,1
1,1,Franklin County,Texas,1
3,3,Franklin County,Texas,1
9,1,Freestone County,Texas,1
22,3,Freestone County,Texas,1
1,1,Frio County,Texas,1
2,3,Frio County,Texas,1
3,1,Gaines County,Texas,1
2,3,Gaines County,Texas,1
558,1,Galveston County,Texas,1
267,3,Galveston County,Texas,1
1,3,Garza County,Texas,1
3,1,Gillespie County,Texas,1
3,3,Gillespie County,Texas,1
4,1,Goliad County,Texas,1
3,3,Goliad County,Texas,1
5,1,Gonzales County,Texas,1
5,3,Gonzales County,Texas,1
6,1,Gray County,Texas,1
6,3,Gray County,Texas,1
88,1,Grayson County,Texas,1
57,3,Grayson County,Texas,1
164,1,Gregg County,Texas,1
88,3,Gregg County,Texas,1
7,1,Grimes County,Texas,1
30,3,Grimes County,Texas,1
404,1,Guadalupe County,Texas,1
127,3,Guadalupe County,Texas,1
8,1,Hale County,Texas,1
6,3,Hale County,Texas,1
19,1,Hardin County,Texas,1
34,3,Hardin County,Texas,1
10405,1,Harris County,Texas,1
4333,3,Harris County,Texas,1
74,1,Harrison County,Texas,1
107,3,Harrison County,Texas,1
1,3,Hartley County,Texas,1
2,1,Haskell County,Texas,1
205,1,Hays County,Texas,1
68,3,Hays County,Texas,1
34,1,Henderson County,Texas,1
49,3,Henderson County,Texas,1
151,1,Hidalgo County,Texas,1
100,3,Hidalgo County,Texas,1
4,1,Hill County,Texas,1
9,3,Hill County,Texas,1
7,1,Hockley County,Texas,1
6,3,Hockley County,Texas,1
18,1,Hood County,Texas,1
8,3,Hood County,Texas,1
12,1,Hopkins County,Texas,1
14,3,Hopkins County,Texas,1
7,1,Houston County,Texas,1
16,3,Houston County,Texas,1
10,1,Howard County,Texas,1
3,3,Howard County,Texas,1
1,1,Hudspeth County,Texas,1
1,3,Hudspeth County,Texas,1
51,1,Hunt County,Texas,1
46,3,Hunt County,Texas,1
5,1,Hutchinson County,Texas,1
4,3,Hutchinson County,Texas,1
1,1,Jack County,Texas,1
3,1,Jackson County,Texas,1
6,3,Jackson County,Texas,1
24,1,Jasper County,Texas,1
37,3,Jasper County,Texas,1
445,1,Jefferson County,Texas,1
257,3,Jefferson County,Texas,1
1,3,Jim Hogg County,Texas,1
3,1,Jim Wells County,Texas,1
7,3,Jim Wells County,Texas,1
100,1,Johnson County,Texas,1
57,3,Johnson County,Texas,1
3,1,Jones County,Texas,1
2,3,Jones County,Texas,1
1,1,Karnes County,Texas,1
2,3,Karnes County,Texas,1
286,1,Kaufman County,Texas,1
107,3,Kaufman County,Texas,1
19,1,Kendall County,Texas,1
10,3,Kendall County,Texas,1
13,1,Kerr County,Texas,1
7,3,Kerr County,Texas,1
1,1,Kinney County,Texas,1
1,3,Kinney County,Texas,1
3,1,Kleberg County,Texas,1
5,3,Kleberg County,Texas,1
1,3,La Salle County,Texas,1
17,1,Lamar County,Texas,1
20,3,Lamar County,Texas,1
3,1,Lamb County,Texas,1
1,3,Lamb County,Texas,1
24,1,Lampasas County,Texas,1
8,3,Lampasas County,Texas,1
4,1,Lavaca County,Texas,1
5,3,Lavaca County,Texas,1
8,1,Lee County,Texas,1
16,3,Lee County,Texas,1
3,1,Leon County,Texas,1
9,3,Leon County,Texas,1
34,1,Liberty County,Texas,1
46,3,Liberty County,Texas,1
13,1,Limestone County,Texas,1
31,3,Limestone County,Texas,1
1,1,Live Oak County,Texas,1
1,3,Live Oak County,Texas,1
7,1,Llano County,Texas,1
188,1,Lubbock County,Texas,1
53,3,Lubbock County,Texas,1
1,1,Lynn County,Texas,1
7,1,Madison County,Texas,1
13,3,Madison County,Texas,1
5,1,Marion County,Texas,1
20,3,Marion County,Texas,1
1,3,Martin County,Texas,1
19,1,Matagorda County,Texas,1
22,3,Matagorda County,Texas,1
5,1,Maverick County,Texas,1
2,3,Maverick County,Texas,1
211,1,McLennan County,Texas,1
105,3,McLennan County,Texas,1
1,3,McMullen County,Texas,1
39,1,Medina County,Texas,1
18,3,Medina County,Texas,1
190,1,Midland County,Texas,1
74,3,Midland County,Texas,1
5,1,Milam County,Texas,1
7,3,Milam County,Texas,1
1,1,Mitchell County,Texas,1
1,3,Mitchell County,Texas,1
2,1,Montague County,Texas,1
3,3,Montague County,Texas,1
809,1,Montgomery County,Texas,1
250,3,Montgomery County,Texas,1
7,1,Moore County,Texas,1
6,3,Moore County,Texas,1
6,1,Morris County,Texas,1
13,3,Morris County,Texas,1
40,1,Nacogdoches County,Texas,1
45,3,Nacogdoches County,Texas,1
17,1,Navarro County,Texas,1
31,3,Navarro County,Texas,1
4,1,Newton County,Texas,1
12,3,Newton County,Texas,1
1,1,Nolan County,Texas,1
8,3,Nolan County,Texas,1
244,1,Nueces County,Texas,1
103,3,Nueces County,Texas,1
41,1,Orange County,Texas,1
34,3,Orange County,Texas,1
4,1,Palo Pinto County,Texas,1
7,3,Palo Pinto County,Texas,1
8,1,Panola County,Texas,1
29,3,Panola County,Texas,1
55,1,Parker County,Texas,1
31,3,Parker County,Texas,1
1,1,Pecos County,Texas,1
16,1,Polk County,Texas,1
30,3,Polk County,Texas,1
81,1,Potter County,Texas,1
46,3,Potter County,Texas,1
1,3,Presidio County,Texas,1
2,1,Rains County,Texas,1
4,3,Rains County,Texas,1
85,1,Randall County,Texas,1
24,3,Randall County,Texas,1
2,1,Reagan County,Texas,1
4,3,Reagan County,Texas,1
3,1,Red River County,Texas,1
4,3,Red River County,Texas,1
4,1,Reeves County,Texas,1
1,3,Reeves County,Texas,1
1,1,Refugio County,Texas,1
4,3,Refugio County,Texas,1
10,1,Robertson County,Texas,1
13,3,Robertson County,Texas,1
226,1,Rockwall County,Texas,1
72,3,Rockwall County,Texas,1
4,1,Runnels County,Texas,1
2,3,Runnels County,Texas,1
33,1,Rusk County,Texas,1
58,3,Rusk County,Texas,1
2,1,Sabine County,Texas,1
4,3,Sabine County,Texas,1
2,1,San Augustine County,Texas,1
5,3,San Augustine County,Texas,1
11,1,San Jacinto County,Texas,1
26,3,San Jacinto County,Texas,1
20,1,San Patricio County,Texas,1
16,3,San Patricio County,Texas,1
8,1,Scurry County,Texas,1
5,3,Scurry County,Texas,1
9,1,Shelby County,Texas,1
30,3,Shelby County,Texas,1
1,1,Sherman County,Texas,1
1,3,Sherman County,Texas,1
282,1,Smith County,Texas,1
211,3,Smith County,Texas,1
2,1,Somervell County,Texas,1
1,3,Somervell County,Texas,1
1,3,Starr County,Texas,1
1,1,Swisher County,Texas,1
4376,1,Tarrant County,Texas,1
1619,3,Tarrant County,Texas,1
114,1,Taylor County,Texas,1
37,3,Taylor County,Texas,1
1,1,Terry County,Texas,1
3,3,Terry County,Texas,1
10,1,Titus County,Texas,1
19,3,Titus County,Texas,1
64,1,Tom Green County,Texas,1
24,3,Tom Green County,Texas,1
2399,1,Travis County,Texas,1
768,3,Travis County,Texas,1
5,1,Trinity County,Texas,1
13,3,Trinity County,Texas,1
5,1,Tyler County,Texas,1
13,3,Tyler County,Texas,1
27,1,Upshur County,Texas,1
36,3,Upshur County,Texas,1
2,3,Upton County,Texas,1
4,1,Uvalde County,Texas,1
1,3,Uvalde County,Texas,1
17,1,Val Verde County,Texas,1
3,3,Val Verde County,Texas,1
12,1,Van Zandt County,Texas,1
14,3,Van Zandt County,Texas,1
70,1,Victoria County,Texas,1
43,3,Victoria County,Texas,1
46,1,Walker County,Texas,1
68,3,Walker County,Texas,1
48,1,Waller County,Texas,1
26,3,Waller County,Texas,1
3,1,Ward County,Texas,1
6,3,Ward County,Texas,1
15,1,Washington County,Texas,1
32,3,Washington County,Texas,1
42,1,Webb County,Texas,1
18,3,Webb County,Texas,1
16,1,Wharton County,Texas,1
29,3,Wharton County,Texas,1
1,1,Wheeler County,Texas,1
2,3,Wheeler County,Texas,1
87,1,Wichita County,Texas,1
36,3,Wichita County,Texas,1
8,1,Wilbarger County,Texas,1
5,3,Wilbarger County,Texas,1
1,1,Willacy County,Texas,1
1673,1,Williamson County,Texas,1
402,3,Williamson County,Texas,1
24,1,Wilson County,Texas,1
11,3,Wilson County,Texas,1
4,1,Winkler County,Texas,1
1,3,Winkler County,Texas,1
23,1,Wise County,Texas,1
12,3,Wise County,Texas,1
4,1,Wood County,Texas,1
16,3,Wood County,Texas,1
1,1,Yoakum County,Texas,1
1,1,Young County,Texas,1
2,3,Young County,Texas,1
1,1,,Utah,1
35,3,,Utah,1
2,1,Beaver County,Utah,1
15,1,Box Elder County,Utah,1
3,3,Box Elder County,Utah,1
51,1,Cache County,Utah,1
8,3,Cache County,Utah,1
5,1,Carbon County,Utah,1
1,3,Carbon County,Utah,1
1,3,Daggett County,Utah,1
301,1,Davis County,Utah,1
68,3,Davis County,Utah,1
12,1,Duchesne County,Utah,1
5,3,Duchesne County,Utah,1
1,1,Emery County,Utah,1
1,1,Garfield County,Utah,1
4,3,Grand County,Utah,1
17,1,Iron County,Utah,1
3,3,Iron County,Utah,1
1,1,Juab County,Utah,1
5,3,Juab County,Utah,1
3,1,Kane County,Utah,1
5,1,Millard County,Utah,1
2,3,Millard County,Utah,1
3,1,Morgan County,Utah,1
2,3,Morgan County,Utah,1
1,1,Rich County,Utah,1
1261,1,Salt Lake County,Utah,1
300,3,Salt Lake County,Utah,1
9,1,San Juan County,Utah,1
26,3,San Juan County,Utah,1
3,1,Sanpete County,Utah,1
2,3,Sanpete County,Utah,1
7,1,Sevier County,Utah,1
2,3,Sevier County,Utah,1
26,1,Summit County,Utah,1
9,3,Summit County,Utah,1
34,1,Tooele County,Utah,1
11,3,Tooele County,Utah,1
31,1,Uintah County,Utah,1
1,3,Uintah County,Utah,1
348,1,Utah County,Utah,1
73,3,Utah County,Utah,1
10,1,Wasatch County,Utah,1
3,3,Wasatch County,Utah,1
56,1,Washington County,Utah,1
11,3,Washington County,Utah,1
165,1,Weber County,Utah,1
54,3,Weber County,Utah,1
5,1,Addison County,Vermont,1
2,3,Addison County,Vermont,1
2,1,Bennington County,Vermont,1
3,3,Bennington County,Vermont,1
3,1,Caledonia County,Vermont,1
2,3,Caledonia County,Vermont,1
113,1,Chittenden County,Vermont,1
27,3,Chittenden County,Vermont,1
11,1,Franklin County,Vermont,1
5,3,Franklin County,Vermont,1
2,1,Grand Isle County,Vermont,1
3,1,Lamoille County,Vermont,1
1,3,Lamoille County,Vermont,1
6,1,Orange County,Vermont,1
1,3,Orange County,Vermont,1
6,1,Orleans County,Vermont,1
5,3,Orleans County,Vermont,1
7,1,Rutland County,Vermont,1
2,3,Rutland County,Vermont,1
13,1,Washington County,Vermont,1
8,3,Washington County,Vermont,1
2,1,Windham County,Vermont,1
3,3,Windham County,Vermont,1
12,1,Windsor County,Vermont,1
3,3,Windsor County,Vermont,1
6,1,,Virginia,1
66,3,,Virginia,1
30,1,Accomack County,Virginia,1
46,3,Accomack County,Virginia,1
132,1,Albemarle County,Virginia,1
43,3,Albemarle County,Virginia,1
379,1,Alexandria city,Virginia,1
91,3,Alexandria city,Virginia,1
3,1,Alleghany County,Virginia,1
